Incidente;Fecha;Departamento;Zona;Clase de sitio;Arma empleada;Edad;Sexo;Estado civil;Clase de empleado
13092;17/08/2014;ANTIOQUIA;URBANA;APARTAMENTO EN CONJUNTO CERRADO;CONTUNDENTES;68;MASCULINO;CASADO;INDEPENDIENTE
19562;08/12/2014;CUNDINAMARCA;URBANA;APARTAMENTO EN CONJUNTO CERRADO;CONTUNDENTES;79;MASCULINO;VIUDO;PENSIONADO
11865;28/07/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;41;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
10172;28/06/2014;META;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;26;MASCULINO;SOLTERO;INDEPENDIENTE
15020;16/09/2014;CHOCÓ;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;47;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
14847;13/09/2014;CÓRDOBA;URBANA;CASAS DE HABITACION;CONTUNDENTES;37;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
11650;24/07/2014;CASANARE;URBANA;VIAS PUBLICAS;SIN EMPLEO DE ARMAS;43;FEMENINO;CASADO;INDEPENDIENTE
9372;12/06/2014;CHOCÓ;URBANA;VIAS PUBLICAS;SIN EMPLEO DE ARMAS;29;FEMENINO;UNION LIBRE;AMA DE CASA
4609;18/03/2014;HUILA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;50;FEMENINO;CASADO;AMA DE CASA
16134;03/10/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;32;FEMENINO;UNION LIBRE;AMA DE CASA
14928;14/09/2014;SANTANDER;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;48;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
10285;30/06/2014;MAGDALENA;URBANA;CASAS DE HABITACION;CONTUNDENTES;43;FEMENINO;CASADO;EMPLEADO PARTICULAR
9086;06/06/2014;RISARALDA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;55;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
3434;25/02/2014;HUILA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;39;FEMENINO;UNION LIBRE;EMPLEADO PUBLICO
3393;25/02/2014;ARAUCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;86;MASCULINO;CASADO;DESEMPLEADO
1527;25/01/2014;GUAJIRA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;31;FEMENINO;UNION LIBRE;AMA DE CASA
17362;24/10/2014;VALLE;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;23;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
18151;09/11/2014;BOLÍVAR;URBANA;APARTAMENTO;CONTUNDENTES;34;MASCULINO;CASADO;EMPLEADO POLICIAL
9914;23/06/2014;ATLÁNTICO;URBANA;APARTAMENTO;SIN EMPLEO DE ARMAS;39;FEMENINO;CASADO;EMPLEADO PARTICULAR
5909;11/04/2014;ATLÁNTICO;URBANA;APARTAMENTO;SIN EMPLEO DE ARMAS;52;FEMENINO;CASADO;EMPLEADO PARTICULAR
9576;16/06/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;29;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
1414;23/01/2014;CUNDINAMARCA;URBANA;APARTAMENTO;CONTUNDENTES;34;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
5093;27/03/2014;BOYACÁ;URBANA;CASAS DE HABITACION;CORTANTES;49;MASCULINO;DIVORCIADO;EMPLEADO PARTICULAR
4956;24/03/2014;META;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;43;MASCULINO;CASADO;COMERCIANTE
306;05/01/2014;VALLE;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;36;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
18808;22/11/2014;META;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;18;MASCULINO;-;NO REPORTA
5856;10/04/2014;CÓRDOBA;URBANA;VIAS PUBLICAS;CONTUNDENTES;37;FEMENINO;UNION LIBRE;INDEPENDIENTE
13202;18/08/2014;VALLE;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;47;FEMENINO;CASADO;EMPLEADO PARTICULAR
11404;19/07/2014;CUNDINAMARCA;URBANA;APARTAMENTO EN CONJUNTO CERRADO;CONTUNDENTES;39;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
12002;30/07/2014;SANTANDER;RURAL;FINCAS Y SIMILARES;CONTUNDENTES;22;MASCULINO;SOLTERO;AGRICULTOR
5518;04/04/2014;BOYACÁ;URBANA;CASAS DE HABITACION;CORTANTES;38;MASCULINO;CASADO;EMPLEADO PARTICULAR
18320;12/11/2014;RISARALDA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;54;FEMENINO;VIUDO;AMA DE CASA
14101;02/09/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;63;FEMENINO;SOLTERO;DESEMPLEADO
7415;08/05/2014;TOLIMA;URBANA;CASAS DE HABITACION;CONTUNDENTES;40;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
15054;16/09/2014;CUNDINAMARCA;URBANA;VIAS PUBLICAS;SIN EMPLEO DE ARMAS;49;FEMENINO;VIUDO;INDEPENDIENTE
4399;15/03/2014;ATLÁNTICO;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;40;MASCULINO;CASADO;EMPLEADO PARTICULAR
1889;01/02/2014;ARAUCA;RURAL;CASAS DE HABITACION;ARMA DE FUEGO;39;FEMENINO;UNION LIBRE;AMA DE CASA
17302;23/10/2014;VALLE;URBANA;CASAS DE HABITACION;CONTUNDENTES;66;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
5454;03/04/2014;ATLÁNTICO;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;61;FEMENINO;CASADO;PENSIONADO
686;11/01/2014;TOLIMA;URBANA;CASA EN CONJUNTO CERRADO;CONTUNDENTES;35;MASCULINO;UNION LIBRE;COMERCIANTE
7780;15/05/2014;BOYACÁ;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;51;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
10099;27/06/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;47;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
8458;26/05/2014;CÓRDOBA;URBANA;CASAS DE HABITACION;CONTUNDENTES;61;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
11433;19/07/2014;VALLE;RURAL;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;43;MASCULINO;CASADO;EMPLEADO PARTICULAR
8969;04/06/2014;CUNDINAMARCA;URBANA;APARTAMENTO;SIN EMPLEO DE ARMAS;39;MASCULINO;SOLTERO;EMPLEADO PUBLICO
17657;31/10/2014;CHOCÓ;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;46;MASCULINO;CASADO;EMPLEADO PARTICULAR
9414;12/06/2014;VALLE;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;44;FEMENINO;SOLTERO;INDEPENDIENTE
2475;10/02/2014;BOYACÁ;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;85;FEMENINO;VIUDO;AMA DE CASA
14241;04/09/2014;CUNDINAMARCA;URBANA;APARTAMENTO;SIN EMPLEO DE ARMAS;54;MASCULINO;SOLTERO;DESEMPLEADO
6449;21/04/2014;BOYACÁ;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;46;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
16839;15/10/2014;CASANARE;URBANA;CASAS DE HABITACION;CONTUNDENTES;38;MASCULINO;CASADO;INDEPENDIENTE
120;02/01/2014;NORTE DE SANTANDER;URBANA;DENTRO DE LA VIVIENDA;-;35;MASCULINO;CASADO;EMPLEADO EJERCITO
64;01/01/2014;NORTE DE SANTANDER;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;32;MASCULINO;UNION LIBRE;INDEPENDIENTE
37;01/01/2014;CUNDINAMARCA;URBANA;APARTAMENTO;CONTUNDENTES;34;MASCULINO;DIVORCIADO;EMPLEADO PARTICULAR
19011;27/11/2014;BOLÍVAR;URBANA;APARTAMENTO;ARMA DE FUEGO;56;MASCULINO;CASADO;COMERCIANTE
11976;30/07/2014;CUNDINAMARCA;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;36;FEMENINO;SOLTERO;INDEPENDIENTE
10961;11/07/2014;VALLE;URBANA;HACIENDA;ARMA DE FUEGO;44;FEMENINO;CASADO;AMA DE CASA
17211;22/10/2014;ANTIOQUIA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;35;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
17523;28/10/2014;CUNDINAMARCA;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;32;FEMENINO;CASADO;EMPLEADO PARTICULAR
1821;30/01/2014;SANTANDER;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;54;FEMENINO;CASADO;PENSIONADO
18051;07/11/2014;HUILA;URBANA;VIAS PUBLICAS;CONTUNDENTES;18;MASCULINO;SOLTERO;ESTUDIANTE
13818;29/08/2014;PUTUMAYO;URBANA;CASAS DE HABITACION;CONTUNDENTES;42;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
2434;09/02/2014;META;URBANA;VIAS PUBLICAS;-;50;MASCULINO;CASADO;EMPLEADO PARTICULAR
10303;30/06/2014;VALLE;URBANA;APARTAMENTO;CONTUNDENTES;70;MASCULINO;DIVORCIADO;INDEPENDIENTE
2483;10/02/2014;CASANARE;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;31;MASCULINO;SOLTERO;INDEPENDIENTE
19047;28/11/2014;BOYACÁ;URBANA;VIAS PUBLICAS;SIN EMPLEO DE ARMAS;18;FEMENINO;SOLTERO;ESTUDIANTE
15430;21/09/2014;TOLIMA;URBANA;APARTAMENTO;CONTUNDENTES;40;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
9587;16/06/2014;META;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;27;MASCULINO;SOLTERO;INDEPENDIENTE
17690;31/10/2014;TOLIMA;URBANA;APARTAMENTO;SIN EMPLEO DE ARMAS;30;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
1453;24/01/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;36;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
11823;27/07/2014;META;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;33;MASCULINO;UNION LIBRE;INDEPENDIENTE
2784;14/02/2014;META;RURAL;DENTRO DE LA VIVIENDA;-;27;FEMENINO;UNION LIBRE;INDEPENDIENTE
9000;05/06/2014;CAUCA;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;44;FEMENINO;CASADO;COMERCIANTE
19387;05/12/2014;ANTIOQUIA;URBANA;APARTAMENTO EN CONJUNTO CERRADO;ESCOPOLAMINA;34;MASCULINO;CASADO;COMERCIANTE
4392;14/03/2014;TOLIMA;URBANA;VIAS PUBLICAS;SIN EMPLEO DE ARMAS;38;MASCULINO;SOLTERO;AGRICULTOR
11074;13/07/2014;SANTANDER;RURAL;FINCAS Y SIMILARES;CORTANTES;49;MASCULINO;CASADO;COMERCIANTE
6301;18/04/2014;QUINDÍO;URBANA;CASAS DE HABITACION;CONTUNDENTES;50;MASCULINO;UNION LIBRE;INDEPENDIENTE
19092;29/11/2014;ANTIOQUIA;URBANA;APARTAMENTO;SIN EMPLEO DE ARMAS;28;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
3598;28/02/2014;MAGDALENA;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;43;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
20641;30/12/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;35;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
14835;13/09/2014;BOYACÁ;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;31;FEMENINO;UNION LIBRE;AMA DE CASA
19147;30/11/2014;ANTIOQUIA;URBANA;APARTAMENTO;CONTUNDENTES;44;FEMENINO;SOLTERO;INDEPENDIENTE
14261;04/09/2014;QUINDÍO;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;48;MASCULINO;SOLTERO;INDEPENDIENTE
6315;18/04/2014;TOLIMA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;33;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
10101;27/06/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;32;FEMENINO;CASADO;EMPLEADO PARTICULAR
9891;22/06/2014;SANTANDER;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;26;FEMENINO;CASADO;EMPLEADO SALUD
5850;10/04/2014;CAQUETÁ;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;38;FEMENINO;SOLTERO;AMA DE CASA
7996;18/05/2014;NORTE DE SANTANDER;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;33;FEMENINO;SOLTERO;AMA DE CASA
971;16/01/2014;CUNDINAMARCA;URBANA;APARTAMENTO;CORTANTES;44;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
4996;25/03/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;57;FEMENINO;VIUDO;EMPLEADO PARTICULAR
15908;30/09/2014;ANTIOQUIA;URBANA;CASAS DE HABITACION;CONTUNDENTES;61;FEMENINO;UNION LIBRE;INDEPENDIENTE
10830;09/07/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;40;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
6279;18/04/2014;CAQUETÁ;RURAL;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;24;MASCULINO;UNION LIBRE;COMERCIANTE
2223;06/02/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;20;FEMENINO;UNION LIBRE;AMA DE CASA
1812;30/01/2014;META;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;22;FEMENINO;SOLTERO;ESTUDIANTE
19729;11/12/2014;VALLE;URBANA;CASAS DE HABITACION;ARMA BLANCA / CORTOPUNZANTE;43;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
1676;28/01/2014;CAQUETÁ;URBANA;VIAS PUBLICAS;SIN EMPLEO DE ARMAS;20;FEMENINO;SOLTERO;INDEPENDIENTE
471;08/01/2014;CUNDINAMARCA;URBANA;CONJUNTO RESIDENCIAL;CONTUNDENTES;39;MASCULINO;CASADO;EMPLEADO PARTICULAR
20467;26/12/2014;GUAJIRA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;33;MASCULINO;UNION LIBRE;COMERCIANTE
20308;23/12/2014;BOYACÁ;URBANA;CASAS DE HABITACION;CONTUNDENTES;43;MASCULINO;CASADO;EMPLEADO PARTICULAR
7181;04/05/2014;SANTANDER;RURAL;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;47;FEMENINO;UNION LIBRE;EMPLEADO PUBLICO
3919;06/03/2014;CÓRDOBA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;49;FEMENINO;UNION LIBRE;AMA DE CASA
6763;27/04/2014;CAUCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;23;MASCULINO;SOLTERO;INDEPENDIENTE
3436;25/02/2014;HUILA;URBANA;VIAS PUBLICAS;SIN EMPLEO DE ARMAS;30;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
18661;19/11/2014;CUNDINAMARCA;URBANA;APARTAMENTO EN CONJUNTO CERRADO;CONTUNDENTES;41;MASCULINO;CASADO;ESTUDIANTE
11786;26/07/2014;SANTANDER;URBANA;APARTAMENTO;CONTUNDENTES;30;MASCULINO;CASADO;COMERCIANTE
9912;23/06/2014;ANTIOQUIA;URBANA;CASAS DE HABITACION;CONTUNDENTES;31;MASCULINO;UNION LIBRE;INDEPENDIENTE
4069;09/03/2014;ATLÁNTICO;URBANA;DENTRO DE LA VIVIENDA;ARMA DE FUEGO;57;FEMENINO;VIUDO;EMPLEADO PARTICULAR
2807;15/02/2014;BOYACÁ;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;28;FEMENINO;UNION LIBRE;COMERCIANTE
9902;22/06/2014;TOLIMA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;22;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
14642;10/09/2014;CUNDINAMARCA;URBANA;APARTAMENTO;CONTUNDENTES;34;MASCULINO;CASADO;EMPLEADO PARTICULAR
11501;21/07/2014;CUNDINAMARCA;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;44;FEMENINO;CASADO;EMPLEADO PARTICULAR
20257;22/12/2014;BOYACÁ;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;46;FEMENINO;CASADO;EMPLEADO PARTICULAR
5830;09/04/2014;SANTANDER;URBANA;CASAS DE HABITACION;CONTUNDENTES;33;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
7234;05/05/2014;SANTANDER;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;70;MASCULINO;SOLTERO;INDEPENDIENTE
7372;08/05/2014;ANTIOQUIA;URBANA;APARTAMENTO;CONTUNDENTES;32;MASCULINO;SOLTERO;INDEPENDIENTE
23;01/01/2014;CHOCÓ;URBANA;DENTRO DE LA VIVIENDA;ARMA BLANCA / CORTOPUNZANTE;51;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
2210;06/02/2014;ATLÁNTICO;URBANA;VIAS PUBLICAS;SIN EMPLEO DE ARMAS;56;FEMENINO;VIUDO;EMPLEADO PARTICULAR
6017;13/04/2014;CALDAS;RURAL;CASAS DE HABITACION;CONTUNDENTES;29;FEMENINO;CASADO;EMPLEADO PARTICULAR
15900;29/09/2014;TOLIMA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;52;FEMENINO;VIUDO;EMPLEADO PARTICULAR
14763;12/09/2014;ANTIOQUIA;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;45;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
9458;13/06/2014;SANTANDER;URBANA;CASAS DE HABITACION;CONTUNDENTES;32;MASCULINO;CASADO;COMERCIANTE
8967;04/06/2014;CUNDINAMARCA;URBANA;APARTAMENTO;CONTUNDENTES;36;MASCULINO;CASADO;EMPLEADO PARTICULAR
1852;31/01/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;32;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
14069;02/09/2014;BOLÍVAR;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;38;MASCULINO;CASADO;INDEPENDIENTE
12538;08/08/2014;VALLE;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;42;MASCULINO;CASADO;EMPLEADO PARTICULAR
12898;14/08/2014;CUNDINAMARCA;URBANA;APARTAMENTO EN CONJUNTO CERRADO;CONTUNDENTES;30;MASCULINO;SOLTERO;INDEPENDIENTE
6758;27/04/2014;CAQUETÁ;URBANA;CASAS DE HABITACION;CONTUNDENTES;39;FEMENINO;DIVORCIADO;INDEPENDIENTE
7002;01/05/2014;CUNDINAMARCA;URBANA;APARTAMENTO;CONTUNDENTES;43;MASCULINO;SOLTERO;INDEPENDIENTE
6161;16/04/2014;ANTIOQUIA;URBANA;CASAS DE HABITACION;CORTANTES;33;MASCULINO;UNION LIBRE;COMERCIANTE
19155;30/11/2014;CAQUETÁ;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;34;FEMENINO;SOLTERO;INDEPENDIENTE
18616;18/11/2014;GUAJIRA;URBANA;CASAS DE HABITACION;CONTUNDENTES;37;FEMENINO;UNION LIBRE;AMA DE CASA
8085;20/05/2014;BOLÍVAR;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;27;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
8703;30/05/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;30;FEMENINO;CASADO;INDEPENDIENTE
580;10/01/2014;CÓRDOBA;RURAL;FINCAS Y SIMILARES;CORTANTES;39;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
10308;01/07/2014;ANTIOQUIA;URBANA;VIAS PUBLICAS;CONTUNDENTES;57;MASCULINO;SOLTERO;INDEPENDIENTE
7262;06/05/2014;BOYACÁ;URBANA;CASAS DE HABITACION;CONTUNDENTES;43;MASCULINO;CASADO;INDEPENDIENTE
15122;17/09/2014;CUNDINAMARCA;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;36;MASCULINO;CASADO;EMPLEADO PARTICULAR
3175;21/02/2014;CUNDINAMARCA;URBANA;APARTAMENTO EN CONJUNTO CERRADO;CONTUNDENTES;46;MASCULINO;CASADO;EMPLEADO PARTICULAR
16915;16/10/2014;META;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;47;FEMENINO;UNION LIBRE;INDEPENDIENTE
11449;20/07/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;35;FEMENINO;SOLTERO;INDEPENDIENTE
4258;12/03/2014;QUINDÍO;RURAL;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;76;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
12433;07/08/2014;CUNDINAMARCA;URBANA;APARTAMENTO;CONTUNDENTES;58;MASCULINO;CASADO;EMPLEADO PARTICULAR
15811;28/09/2014;CHOCÓ;URBANA;TALLERES;CONTUNDENTES;43;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
9142;07/06/2014;VALLE;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;36;FEMENINO;CASADO;EMPLEADO POLICIAL
4789;21/03/2014;CALDAS;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;56;MASCULINO;CASADO;EMPLEADO PUBLICO
12322;05/08/2014;META;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;22;MASCULINO;UNION LIBRE;INDEPENDIENTE
10817;09/07/2014;CUNDINAMARCA;URBANA;APARTAMENTO;CONTUNDENTES;43;MASCULINO;SOLTERO;INDEPENDIENTE
10642;06/07/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;44;FEMENINO;CASADO;COMERCIANTE
20440;26/12/2014;ATLÁNTICO;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;40;FEMENINO;CASADO;EMPLEADO PARTICULAR
6825;28/04/2014;CUNDINAMARCA;URBANA;APARTAMENTO;SIN EMPLEO DE ARMAS;27;MASCULINO;SOLTERO;INDEPENDIENTE
13995;01/09/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;33;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
7788;15/05/2014;CÓRDOBA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;32;MASCULINO;SOLTERO;INDEPENDIENTE
15853;29/09/2014;ANTIOQUIA;URBANA;APARTAMENTO EN CONJUNTO CERRADO;CONTUNDENTES;30;MASCULINO;SOLTERO;INDEPENDIENTE
4829;21/03/2014;SANTANDER;URBANA;CASAS DE HABITACION;CONTUNDENTES;30;MASCULINO;UNION LIBRE;COMERCIANTE
8683;30/05/2014;BOLÍVAR;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;25;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
10107;27/06/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;25;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
995;16/01/2014;TOLIMA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;42;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
17239;22/10/2014;NORTE DE SANTANDER;RURAL;CASAS DE HABITACION;ARMA DE FUEGO;41;MASCULINO;CASADO;AGRICULTOR
11061;13/07/2014;META;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;18;MASCULINO;UNION LIBRE;NO REPORTA
17672;31/10/2014;HUILA;URBANA;CASAS DE HABITACION;CONTUNDENTES;35;FEMENINO;SOLTERO;AMA DE CASA
11023;12/07/2014;VALLE;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;31;MASCULINO;UNION LIBRE;AGRICULTOR
3453;25/02/2014;TOLIMA;URBANA;CASAS DE HABITACION;CONTUNDENTES;46;MASCULINO;CASADO;INDEPENDIENTE
18524;16/11/2014;QUINDÍO;URBANA;VIAS PUBLICAS;SIN EMPLEO DE ARMAS;25;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
12923;14/08/2014;TOLIMA;URBANA;VIAS PUBLICAS;CONTUNDENTES;67;MASCULINO;VIUDO;EMPLEADO PARTICULAR
3081;19/02/2014;META;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;48;MASCULINO;CASADO;INDEPENDIENTE
13024;16/08/2014;CAUCA;RURAL;FINCAS Y SIMILARES;SIN EMPLEO DE ARMAS;46;FEMENINO;CASADO;INDEPENDIENTE
19763;12/12/2014;HUILA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;42;FEMENINO;SOLTERO;EMPLEADO PUBLICO
20391;24/12/2014;SANTANDER;URBANA;APARTAMENTO EN CONJUNTO CERRADO;CONTUNDENTES;55;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
2348;08/02/2014;CESAR;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;28;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
14497;08/09/2014;CÓRDOBA;RURAL;FINCAS Y SIMILARES;SIN EMPLEO DE ARMAS;74;MASCULINO;DIVORCIADO;INDEPENDIENTE
5399;02/04/2014;ATLÁNTICO;URBANA;CASA EN CONJUNTO CERRADO;SIN EMPLEO DE ARMAS;57;FEMENINO;SEPARADO;AMA DE CASA
9047;06/06/2014;ATLÁNTICO;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;27;FEMENINO;SOLTERO;DESEMPLEADO
15359;20/09/2014;NARIÑO;URBANA;CASAS DE HABITACION;-;34;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
1962;02/02/2014;CAUCA;URBANA;VIAS PUBLICAS;SIN EMPLEO DE ARMAS;48;FEMENINO;UNION LIBRE;AMA DE CASA
8416;25/05/2014;MAGDALENA;URBANA;CASAS DE HABITACION;CONTUNDENTES;17;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
2689;13/02/2014;BOYACÁ;URBANA;VIAS PUBLICAS;SIN EMPLEO DE ARMAS;27;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
13305;20/08/2014;SANTANDER;URBANA;CASAS DE HABITACION;CONTUNDENTES;79;FEMENINO;CASADO;COMERCIANTE
3568;27/02/2014;TOLIMA;URBANA;CASAS DE HABITACION;CONTUNDENTES;38;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
